Sea,Date,HID,AID,Open,OddsH,OddsA,HSC,ASC,H,A,S_H,PPG_H,PIM_H,FOW_H,HIT_H,TAK_H,GIV_H,BLK_H,S_A,PPG_A,PIM_A,FOW_A,HIT_A,TAK_A,GIV_A,BLK_A
2010,2010-11-02,25,24,2010-11-01,1.86,2.09,3,0,True,False,24,1,6.0,35,25.0,11.0,2.0,24.0,29,0,6.0,19,18.0,4.0,2.0,8.0
2010,2010-11-03,0,9,2010-11-02,1.59,2.58,7,2,True,False,32,1,13.0,26,16.0,12.0,5.0,14.0,33,1,13.0,37,22.0,4.0,6.0,15.0
2010,2010-11-03,20,17,2010-11-02,1.72,2.3,3,4,False,True,55,0,7.0,34,15.0,9.0,5.0,14.0,23,0,7.0,30,30.0,3.0,0.0,15.0
2010,2010-11-03,1,27,2010-11-02,1.39,3.37,5,4,True,False,30,2,13.0,31,19.0,12.0,13.0,17.0,28,1,13.0,38,19.0,11.0,8.0,20.0
2010,2010-11-03,31,23,2010-11-02,1.89,2.05,2,5,False,True,35,1,37.0,45,17.0,9.0,11.0,8.0,26,0,21.0,18,11.0,5.0,5.0,13.0
2010,2010-11-03,19,7,2010-11-02,2.0,1.94,1,0,True,False,16,1,12.0,21,16.0,4.0,5.0,15.0,36,0,20.0,29,16.0,5.0,8.0,13.0
2010,2010-11-03,8,3,2010-11-02,2.23,1.76,3,4,False,True,26,0,8.0,30,15.0,9.0,20.0,13.0,30,2,6.0,40,17.0,8.0,14.0,15.0
2010,2010-11-04,16,12,2010-11-03,1.48,2.96,3,5,False,True,32,1,7.0,34,38.0,11.0,12.0,15.0,24,0,13.0,23,22.0,8.0,5.0,19.0
2010,2010-11-04,4,18,2010-11-03,1.87,2.08,5,2,True,False,29,0,32.0,28,23.0,11.0,7.0,27.0,23,0,34.0,30,34.0,4.0,7.0,15.0
2010,2010-11-04,2,10,2010-11-03,1.93,2.01,1,2,False,True,17,1,16.0,36,19.0,9.0,16.0,17.0,33,0,16.0,28,13.0,10.0,6.0,6.0
2010,2010-11-04,28,5,2010-11-03,1.75,2.25,4,3,True,False,28,2,10.0,29,27.0,4.0,5.0,17.0,31,1,6.0,29,26.0,5.0,2.0,10.0
2010,2010-11-04,21,6,2010-11-03,1.65,2.45,3,2,True,False,30,1,8.0,30,27.0,2.0,7.0,11.0,34,1,8.0,32,18.0,3.0,5.0,14.0
2010,2010-11-04,15,13,2010-11-03,1.62,2.51,4,1,True,False,21,2,18.0,28,15.0,6.0,6.0,20.0,21,1,20.0,26,21.0,8.0,7.0,15.0
2010,2010-11-04,17,25,2010-11-03,1.74,2.27,0,3,False,True,25,0,2.0,25,14.0,17.0,10.0,15.0,42,0,4.0,24,9.0,8.0,3.0,9.0
2010,2010-11-04,30,9,2010-11-03,1.59,2.59,4,1,True,False,27,0,14.0,19,20.0,9.0,15.0,17.0,29,1,11.0,25,25.0,8.0,12.0,15.0
2010,2010-11-05,29,7,2010-11-04,1.81,2.16,2,0,True,False,29,0,20.0,18,9.0,6.0,6.0,16.0,25,0,41.0,35,27.0,5.0,3.0,13.0
2010,2010-11-05,20,0,2010-11-04,1.84,2.13,7,4,True,False,50,0,14.0,36,15.0,4.0,3.0,10.0,31,0,4.0,25,20.0,6.0,2.0,13.0
2010,2010-11-05,1,23,2010-11-04,1.63,2.49,5,3,True,False,39,0,11.0,35,21.0,14.0,8.0,18.0,18,2,11.0,42,24.0,3.0,7.0,18.0
2010,2010-11-05,12,13,2010-11-04,1.74,2.27,0,3,False,True,33,0,13.0,41,10.0,10.0,7.0,9.0,20,1,6.0,18,8.0,7.0,0.0,7.0
2010,2010-11-05,26,6,2010-11-04,1.54,2.74,1,0,True,False,26,0,11.0,29,29.0,0.0,15.0,13.0,24,0,26.0,26,36.0,3.0,10.0,13.0
2010,2010-11-05,22,3,2010-11-04,1.95,1.99,1,3,False,True,34,0,13.0,39,20.0,15.0,15.0,10.0,36,3,9.0,33,23.0,11.0,3.0,16.0
2010,2010-11-05,31,24,2010-11-04,1.75,2.25,2,3,False,True,31,0,8.0,32,21.0,5.0,6.0,14.0,32,0,8.0,25,16.0,1.0,7.0,13.0
2010,2010-11-06,0,20,2010-11-05,1.66,2.42,3,2,True,False,29,1,4.0,24,30.0,12.0,5.0,19.0,20,0,10.0,35,22.0,3.0,3.0,26.0
2010,2010-11-06,9,15,2010-11-05,2.16,1.81,1,2,False,True,32,1,4.0,37,24.0,6.0,5.0,9.0,26,0,10.0,17,25.0,13.0,4.0,26.0
2010,2010-11-06,25,19,2010-11-05,1.75,2.25,2,3,False,True,37,0,13.0,25,28.0,5.0,3.0,15.0,24,2,13.0,26,21.0,6.0,3.0,17.0
2010,2010-11-06,17,16,2010-11-05,2.18,1.8,4,5,False,True,37,3,4.0,37,18.0,14.0,3.0,15.0,40,2,10.0,26,15.0,7.0,7.0,8.0
2010,2010-11-06,23,29,2010-11-05,1.67,2.4,1,2,False,True,34,0,30.0,35,35.0,7.0,2.0,17.0,35,0,18.0,41,27.0,2.0,2.0,14.0
2010,2010-11-06,4,28,2010-11-05,1.74,2.27,6,3,True,False,31,4,10.0,30,20.0,13.0,6.0,13.0,28,1,12.0,37,30.0,5.0,10.0,15.0
2010,2010-11-06,19,2,2010-11-05,1.77,2.22,2,1,True,False,23,0,13.0,23,31.0,3.0,7.0,23.0,34,1,11.0,31,25.0,4.0,1.0,9.0
2010,2010-11-06,27,31,2010-11-05,1.88,2.07,2,3,False,True,25,0,11.0,32,29.0,10.0,16.0,23.0,31,0,9.0,27,22.0,9.0,11.0,15.0
2010,2010-11-06,8,10,2010-11-05,2.32,1.71,1,3,False,True,30,1,30.0,29,19.0,7.0,11.0,17.0,30,1,32.0,25,13.0,12.0,13.0,7.0
2010,2010-11-06,21,18,2010-11-05,1.85,2.11,3,2,True,False,19,0,11.0,18,29.0,5.0,4.0,16.0,32,1,9.0,22,33.0,2.0,9.0,12.0
2010,2010-11-07,1,15,2010-11-06,1.59,2.58,3,2,True,False,39,2,4.0,35,17.0,10.0,13.0,14.0,25,0,12.0,26,30.0,9.0,7.0,23.0
2010,2010-11-07,28,18,2010-11-06,1.81,2.15,3,4,False,True,28,0,15.0,35,21.0,4.0,6.0,16.0,36,1,13.0,31,33.0,4.0,2.0,14.0
2010,2010-11-07,22,4,2010-11-06,1.8,2.18,5,0,True,False,45,0,19.0,32,21.0,6.0,5.0,10.0,31,0,17.0,20,23.0,7.0,4.0,7.0
2010,2010-11-07,26,5,2010-11-06,1.65,2.45,4,1,True,False,31,0,6.0,30,26.0,9.0,17.0,21.0,26,0,6.0,30,34.0,5.0,2.0,7.0
2010,2010-11-07,3,10,2010-11-06,1.75,2.25,6,4,True,False,34,2,11.0,37,28.0,12.0,3.0,23.0,28,1,15.0,24,18.0,6.0,4.0,12.0
2010,2010-11-07,7,6,2010-11-06,1.5,2.87,5,2,True,False,39,1,13.0,37,20.0,7.0,9.0,12.0,35,1,19.0,34,15.0,4.0,7.0,12.0
2010,2010-11-08,16,8,2010-11-07,1.37,3.52,1,2,False,True,27,0,13.0,26,20.0,24.0,8.0,12.0,26,1,11.0,22,25.0,13.0,4.0,16.0
2010,2010-11-08,13,29,2010-11-07,1.83,2.13,0,2,False,True,27,0,13.0,16,40.0,11.0,6.0,12.0,22,0,16.0,38,32.0,6.0,4.0,16.0
2010,2010-11-08,21,5,2010-11-07,1.74,2.26,5,4,True,False,37,1,8.0,38,18.0,2.0,9.0,10.0,24,0,8.0,30,19.0,4.0,5.0,7.0
2010,2010-11-09,10,28,2010-11-08,1.55,2.72,3,2,True,False,40,0,6.0,33,28.0,5.0,10.0,6.0,31,0,8.0,27,19.0,6.0,8.0,14.0
2010,2010-11-10,22,2,2010-11-09,1.73,2.28,2,4,False,True,31,2,17.0,25,22.0,7.0,7.0,16.0,25,1,21.0,30,25.0,3.0,2.0,12.0
2010,2010-11-10,7,21,2010-11-09,1.58,2.6,2,3,False,True,41,0,9.0,31,15.0,8.0,16.0,7.0,20,0,13.0,25,19.0,8.0,5.0,17.0
2010,2010-11-10,6,27,2010-11-09,1.66,2.42,4,0,True,False,25,1,15.0,20,13.0,10.0,7.0,22.0,28,0,9.0,24,19.0,3.0,8.0,16.0
2010,2010-11-10,13,1,2010-11-09,2.09,1.87,3,5,False,True,28,1,15.0,31,33.0,10.0,1.0,20.0,24,1,15.0,38,22.0,10.0,2.0,7.0
2010,2010-11-10,0,8,2010-11-09,1.55,2.71,7,1,True,False,42,3,8.0,30,24.0,11.0,8.0,16.0,22,0,24.0,30,29.0,6.0,9.0,14.0
2010,2010-11-10,30,17,2010-11-09,1.62,2.51,5,2,True,False,29,2,15.0,33,14.0,4.0,9.0,6.0,37,2,11.0,22,20.0,7.0,7.0,13.0
2010,2010-11-11,25,29,2010-11-10,1.96,1.98,8,1,True,False,35,0,46.0,35,29.0,9.0,1.0,18.0,30,0,46.0,25,24.0,0.0,1.0,8.0
2010,2010-11-11,12,31,2010-11-10,1.75,2.26,4,5,False,True,32,1,4.0,38,21.0,16.0,15.0,11.0,42,0,4.0,22,9.0,8.0,7.0,6.0
2010,2010-11-11,18,23,2010-11-10,1.76,2.24,4,7,False,True,46,1,21.0,34,35.0,3.0,8.0,15.0,33,1,19.0,37,17.0,7.0,2.0,18.0
2010,2010-11-11,16,28,2010-11-10,1.53,2.78,1,2,False,True,36,0,5.0,30,20.0,17.0,4.0,14.0,22,0,7.0,28,29.0,14.0,4.0,14.0
2010,2010-11-11,21,9,2010-11-10,1.51,2.82,1,0,True,False,14,0,17.0,25,29.0,4.0,7.0,15.0,27,0,29.0,24,25.0,2.0,9.0,13.0
2010,2010-11-11,20,27,2010-11-10,1.63,2.48,4,1,True,False,28,2,8.0,28,19.0,9.0,4.0,14.0,33,0,10.0,28,31.0,7.0,2.0,7.0
2010,2010-11-12,10,8,2010-11-11,1.38,3.43,6,2,True,False,34,1,6.0,25,28.0,14.0,9.0,12.0,25,1,2.0,21,23.0,3.0,2.0,13.0
2010,2010-11-12,30,3,2010-11-11,1.95,1.99,2,6,False,True,35,0,18.0,20,18.0,10.0,17.0,8.0,33,0,22.0,41,22.0,6.0,11.0,15.0
2010,2010-11-12,7,9,2010-11-11,1.43,3.19,2,1,True,False,38,1,2.0,36,14.0,4.0,18.0,11.0,25,0,10.0,36,18.0,6.0,7.0,21.0
2010,2010-11-12,29,5,2010-11-11,1.64,2.47,2,3,False,True,23,0,12.0,29,23.0,3.0,3.0,12.0,26,0,12.0,26,17.0,6.0,5.0,7.0
2010,2010-11-12,26,4,2010-11-11,1.61,2.54,3,1,True,False,29,2,42.0,26,27.0,7.0,8.0,11.0,28,0,49.0,36,29.0,2.0,9.0,9.0
2010,2010-11-12,17,19,2010-11-11,1.86,2.1,5,1,True,False,34,0,6.0,28,14.0,11.0,11.0,13.0,33,1,4.0,32,23.0,12.0,5.0,13.0
2010,2010-11-12,0,15,2010-11-11,1.88,2.06,1,8,False,True,36,0,9.0,28,30.0,8.0,6.0,9.0,26,2,13.0,39,39.0,3.0,5.0,22.0
2010,2010-11-12,1,6,2010-11-11,1.41,3.29,6,3,True,False,26,1,13.0,40,28.0,8.0,12.0,17.0,41,1,7.0,31,18.0,5.0,7.0,13.0
2010,2010-11-12,13,31,2010-11-11,1.73,2.29,3,2,True,False,28,0,6.0,25,34.0,12.0,2.0,12.0,31,0,12.0,30,29.0,9.0,0.0,13.0
2010,2010-11-12,23,24,2010-11-11,1.59,2.59,1,3,False,True,35,0,12.0,35,25.0,0.0,8.0,15.0,41,2,10.0,30,23.0,7.0,5.0,14.0
2010,2010-11-13,21,4,2010-11-12,1.69,2.37,4,2,True,False,37,1,4.0,35,25.0,3.0,7.0,10.0,29,0,6.0,33,24.0,2.0,6.0,7.0
2010,2010-11-13,28,2,2010-11-12,1.72,2.3,5,4,True,False,26,0,8.0,37,30.0,2.0,6.0,13.0,35,1,0.0,26,26.0,2.0,2.0,10.0
2010,2010-11-13,20,19,2010-11-12,1.78,2.21,2,1,True,False,27,0,8.0,35,20.0,8.0,5.0,19.0,23,1,25.0,26,27.0,0.0,4.0,16.0
2010,2010-11-13,18,6,2010-11-12,1.54,2.72,5,1,True,False,20,0,16.0,30,31.0,1.0,5.0,13.0,16,1,12.0,29,19.0,4.0,2.0,14.0
2010,2010-11-13,12,8,2010-11-12,1.55,2.7,4,3,True,False,39,2,19.0,40,19.0,4.0,8.0,8.0,24,0,11.0,31,19.0,4.0,7.0,11.0
2010,2010-11-13,25,22,2010-11-12,1.73,2.28,1,5,False,True,29,0,4.0,36,37.0,6.0,2.0,6.0,29,0,8.0,27,22.0,2.0,0.0,17.0
2010,2010-11-14,5,16,2010-11-13,1.93,2.01,4,3,True,False,33,1,19.0,24,19.0,12.0,13.0,15.0,32,0,15.0,32,17.0,11.0,5.0,22.0
2010,2010-11-14,1,17,2010-11-13,1.39,3.4,6,4,True,False,33,1,11.0,37,24.0,10.0,13.0,19.0,27,1,13.0,37,19.0,4.0,9.0,17.0
2010,2010-11-14,13,8,2010-11-13,1.51,2.84,8,2,True,False,31,0,73.0,31,32.0,10.0,1.0,17.0,21,0,81.0,25,34.0,5.0,6.0,13.0
2010,2010-11-14,26,9,2010-11-13,1.43,3.18,5,1,True,False,34,1,20.0,23,27.0,9.0,15.0,10.0,19,0,18.0,44,31.0,4.0,12.0,10.0
2010,2010-11-14,7,2,2010-11-13,1.58,2.62,4,3,True,False,35,1,29.0,35,29.0,13.0,8.0,21.0,31,1,13.0,37,21.0,6.0,9.0,10.0
2010,2010-11-14,6,19,2010-11-13,1.81,2.17,1,4,False,True,38,1,8.0,26,14.0,6.0,8.0,9.0,18,2,8.0,36,23.0,5.0,7.0,16.0
2010,2010-11-14,17,18,2010-11-13,1.99,1.95,2,4,False,True,33,0,17.0,31,12.0,12.0,13.0,13.0,28,1,17.0,21,19.0,7.0,7.0,12.0
2010,2010-11-14,15,20,2010-11-13,1.51,2.83,5,2,True,False,42,2,4.0,36,19.0,10.0,8.0,21.0,36,0,8.0,31,12.0,7.0,8.0,19.0
2010,2010-11-14,27,3,2010-11-13,2.32,1.71,3,5,False,True,32,1,13.0,34,15.0,5.0,12.0,12.0,32,2,13.0,35,18.0,6.0,9.0,12.0
2010,2010-11-14,31,1,2010-11-13,2.16,1.81,3,2,True,False,27,1,4.0,25,18.0,6.0,14.0,11.0,25,0,14.0,33,21.0,7.0,11.0,17.0
2010,2010-11-14,23,30,2010-11-13,1.57,2.65,0,2,False,True,31,0,16.0,23,28.0,3.0,4.0,13.0,33,0,16.0,29,16.0,9.0,5.0,5.0
2010,2010-11-14,10,22,2010-11-13,1.52,2.8,3,1,True,False,25,1,8.0,24,23.0,9.0,13.0,11.0,22,1,8.0,26,29.0,3.0,5.0,7.0
2010,2010-11-14,28,29,2010-11-13,1.8,2.17,5,3,True,False,27,3,9.0,32,30.0,4.0,3.0,16.0,38,1,15.0,28,20.0,2.0,3.0,3.0
2010,2010-11-15,16,21,2010-11-14,1.58,2.6,3,2,True,False,43,2,4.0,26,27.0,20.0,5.0,12.0,26,0,6.0,29,28.0,7.0,3.0,18.0
2010,2010-11-16,31,3,2010-11-15,2.0,1.94,4,3,True,False,39,0,8.0,23,15.0,7.0,10.0,20.0,39,2,10.0,46,21.0,9.0,9.0,5.0
2010,2010-11-16,15,30,2010-11-15,1.56,2.67,5,1,True,False,46,1,7.0,36,17.0,4.0,5.0,17.0,29,0,15.0,35,12.0,7.0,4.0,14.0
2010,2010-11-16,23,12,2010-11-15,1.57,2.66,3,0,True,False,24,1,11.0,23,20.0,5.0,5.0,14.0,28,0,19.0,23,23.0,6.0,6.0,13.0
2010,2010-11-16,22,29,2010-11-15,1.83,2.13,6,3,True,False,23,1,23.0,31,27.0,12.0,7.0,18.0,30,1,37.0,25,25.0,4.0,3.0,9.0
2010,2010-11-16,7,26,2010-11-15,1.71,2.32,6,3,True,False,34,2,6.0,29,27.0,11.0,16.0,8.0,35,0,8.0,37,19.0,9.0,12.0,20.0
2010,2010-11-16,18,13,2010-11-15,1.62,2.51,2,3,False,True,39,0,11.0,43,28.0,2.0,6.0,14.0,25,0,21.0,25,29.0,2.0,2.0,20.0
2010,2010-11-17,27,5,2010-11-16,2.06,1.89,5,4,True,False,33,4,4.0,31,18.0,7.0,22.0,18.0,34,0,16.0,26,19.0,6.0,17.0,22.0
2010,2010-11-17,4,21,2010-11-16,1.78,2.2,2,1,True,False,26,1,24.0,29,30.0,8.0,8.0,12.0,27,1,22.0,21,30.0,1.0,5.0,15.0
2010,2010-11-18,8,16,2010-11-17,2.42,1.66,0,5,False,True,18,0,6.0,29,19.0,6.0,16.0,11.0,47,1,4.0,24,13.0,8.0,13.0,16.0
2010,2010-11-18,13,23,2010-11-17,1.85,2.1,2,3,False,True,36,1,4.0,23,34.0,4.0,4.0,12.0,20,0,10.0,27,18.0,5.0,6.0,15.0
2010,2010-11-18,19,21,2010-11-17,1.79,2.19,2,1,True,False,27,0,7.0,25,15.0,3.0,8.0,10.0,28,1,7.0,22,19.0,4.0,7.0,10.0
2010,2010-11-18,26,25,2010-11-17,1.54,2.74,3,5,False,True,36,1,8.0,31,31.0,5.0,13.0,12.0,26,0,4.0,31,36.0,5.0,7.0,23.0
2010,2010-11-18,22,7,2010-11-17,1.94,2.0,4,3,True,False,22,1,10.0,24,23.0,8.0,5.0,14.0,43,0,4.0,41,18.0,7.0,5.0,13.0
2010,2010-11-18,2,28,2010-11-17,1.76,2.23,1,3,False,True,40,0,36.0,26,17.0,10.0,13.0,10.0,31,1,17.0,37,7.0,7.0,6.0,18.0
2010,2010-11-18,0,30,2010-11-17,1.76,2.24,7,1,True,False,28,2,12.0,20,16.0,11.0,6.0,16.0,24,1,18.0,30,19.0,10.0,4.0,4.0
2010,2010-11-18,1,31,2010-11-17,1.47,3.0,4,2,True,False,29,1,8.0,34,23.0,5.0,10.0,16.0,33,1,4.0,33,11.0,12.0,1.0,20.0
2010,2010-11-18,18,3,2010-11-17,1.84,2.12,3,1,True,False,29,0,15.0,26,27.0,7.0,8.0,21.0,30,0,9.0,39,19.0,1.0,6.0,18.0
2010,2010-11-18,10,29,2010-11-17,1.57,2.65,7,3,True,False,31,2,6.0,30,30.0,7.0,13.0,15.0,36,1,12.0,31,32.0,4.0,4.0,13.0
2010,2010-11-18,17,20,2010-11-17,1.78,2.21,1,2,False,True,39,0,6.0,27,16.0,12.0,7.0,17.0,34,0,2.0,28,14.0,13.0,4.0,11.0
2010,2010-11-18,9,6,2010-11-17,1.82,2.15,2,4,False,True,36,0,20.0,28,27.0,5.0,8.0,11.0,40,2,11.0,31,14.0,7.0,6.0,21.0
2010,2010-11-19,4,7,2010-11-18,1.93,2.01,5,4,True,False,41,1,35.0,28,31.0,11.0,13.0,11.0,39,0,33.0,49,23.0,5.0,4.0,11.0
2010,2010-11-19,23,20,2010-11-18,1.52,2.8,4,0,True,False,40,0,15.0,29,15.0,2.0,3.0,12.0,41,0,9.0,32,15.0,3.0,3.0,18.0
2010,2010-11-19,27,12,2010-11-18,1.9,2.04,3,1,True,False,27,2,4.0,22,14.0,5.0,4.0,23.0,30,0,6.0,23,26.0,10.0,6.0,8.0
2010,2010-11-19,15,6,2010-11-18,1.47,2.99,7,8,False,True,32,0,18.0,37,18.0,11.0,9.0,13.0,33,3,8.0,33,12.0,7.0,7.0,24.0
2010,2010-11-20,10,19,2010-11-19,1.49,2.89,3,4,False,True,44,1,6.0,28,34.0,6.0,7.0,11.0,27,0,8.0,33,26.0,3.0,6.0,12.0
2010,2010-11-20,21,25,2010-11-19,1.66,2.43,3,4,False,True,50,1,13.0,37,19.0,3.0,4.0,10.0,29,1,15.0,33,25.0,3.0,9.0,12.0
2010,2010-11-20,8,28,2010-11-19,2.17,1.8,3,4,False,True,30,1,23.0,30,18.0,9.0,17.0,9.0,42,1,12.0,38,19.0,12.0,13.0,11.0
2010,2010-11-20,22,13,2010-11-19,1.73,2.29,5,1,True,False,26,0,20.0,38,24.0,5.0,4.0,16.0,26,0,12.0,24,23.0,3.0,1.0,8.0
2010,2010-11-20,18,0,2010-11-19,1.58,2.61,5,4,True,False,36,1,4.0,34,28.0,2.0,10.0,16.0,34,0,4.0,38,27.0,6.0,2.0,17.0
2010,2010-11-20,17,1,2010-11-19,2.42,1.66,5,0,True,False,36,0,8.0,24,21.0,14.0,8.0,18.0,29,0,6.0,24,23.0,13.0,8.0,11.0
2010,2010-11-20,29,30,2010-11-19,1.64,2.47,5,2,True,False,33,2,8.0,29,23.0,8.0,5.0,8.0,20,0,14.0,29,13.0,4.0,2.0,15.0
2010,2010-11-20,31,26,2010-11-19,1.87,2.09,4,2,True,False,26,2,22.0,26,11.0,10.0,4.0,10.0,36,0,24.0,31,14.0,4.0,2.0,14.0
2010,2010-11-20,2,16,2010-11-19,2.03,1.92,7,2,True,False,36,2,9.0,29,22.0,13.0,12.0,20.0,33,0,15.0,39,3.0,8.0,12.0,13.0
2010,2010-11-21,1,15,2010-11-20,1.6,2.57,4,5,False,True,37,3,18.0,37,25.0,8.0,10.0,15.0,35,1,14.0,31,18.0,5.0,5.0,21.0
2010,2010-11-21,10,2,2010-11-20,1.52,2.8,5,4,True,False,38,3,10.0,41,25.0,5.0,8.0,9.0,27,1,20.0,25,29.0,2.0,5.0,20.0
2010,2010-11-21,23,26,2010-11-20,1.67,2.41,3,4,False,True,41,1,10.0,43,27.0,8.0,5.0,17.0,26,0,10.0,25,22.0,7.0,3.0,20.0
2010,2010-11-21,31,6,2010-11-20,1.61,2.54,1,2,False,True,30,0,8.0,36,22.0,2.0,9.0,14.0,22,0,6.0,20,10.0,2.0,8.0,11.0
2010,2010-11-21,9,20,2010-11-20,1.9,2.04,1,4,False,True,40,0,12.0,34,26.0,14.0,12.0,19.0,31,0,8.0,31,9.0,10.0,5.0,24.0
2010,2010-11-21,0,5,2010-11-20,1.82,2.14,1,2,False,True,22,0,6.0,25,34.0,11.0,10.0,10.0,27,0,4.0,42,21.0,8.0,7.0,7.0
2010,2010-11-21,4,22,2010-11-20,1.74,2.26,3,4,False,True,29,1,10.0,30,40.0,6.0,11.0,16.0,26,2,10.0,28,31.0,5.0,7.0,16.0
2010,2010-11-21,3,16,2010-11-20,1.73,2.29,1,7,False,True,28,1,16.0,43,19.0,7.0,9.0,9.0,41,1,8.0,25,13.0,3.0,5.0,19.0
2010,2010-11-21,7,25,2010-11-20,1.55,2.71,0,3,False,True,35,0,13.0,40,20.0,7.0,16.0,9.0,27,1,15.0,29,19.0,10.0,6.0,17.0
2010,2010-11-21,17,9,2010-11-20,1.59,2.6,2,1,True,False,35,1,8.0,29,16.0,9.0,13.0,19.0,29,0,8.0,32,19.0,6.0,8.0,23.0
2010,2010-11-21,19,13,2010-11-20,1.72,2.3,2,5,False,True,28,0,10.0,38,35.0,7.0,5.0,5.0,30,1,8.0,19,31.0,3.0,2.0,13.0
2010,2010-11-21,29,12,2010-11-20,1.6,2.58,3,2,True,False,27,1,4.0,20,31.0,4.0,2.0,12.0,37,0,6.0,28,21.0,2.0,1.0,8.0
2010,2010-11-22,3,28,2010-11-21,1.62,2.51,2,3,False,True,27,0,6.0,27,15.0,14.0,7.0,13.0,28,0,0.0,27,14.0,5.0,5.0,23.0
2010,2010-11-22,21,8,2010-11-21,1.47,3.0,2,4,False,True,40,1,6.0,30,17.0,4.0,6.0,19.0,25,0,8.0,23,16.0,2.0,8.0,6.0
2010,2010-11-23,25,5,2010-11-22,1.8,2.17,2,0,True,False,30,0,8.0,26,33.0,4.0,2.0,10.0,27,0,8.0,32,22.0,3.0,2.0,5.0
2010,2010-11-23,20,18,2010-11-22,1.97,1.97,2,3,False,True,29,0,6.0,34,22.0,9.0,9.0,9.0,26,2,10.0,20,23.0,2.0,1.0,19.0
2010,2010-11-23,6,23,2010-11-22,2.04,1.91,3,1,True,False,36,0,2.0,27,21.0,6.0,4.0,13.0,27,0,4.0,21,21.0,4.0,7.0,9.0
2010,2010-11-23,30,26,2010-11-22,1.92,2.02,3,2,True,False,19,1,20.0,29,22.0,9.0,13.0,10.0,30,1,14.0,25,24.0,6.0,6.0,15.0
2010,2010-11-23,15,24,2010-11-22,1.62,2.51,3,2,True,False,45,0,8.0,38,21.0,9.0,10.0,15.0,31,0,6.0,22,22.0,7.0,6.0,18.0
2010,2010-11-23,13,2,2010-11-22,1.7,2.34,2,1,True,False,24,1,16.0,30,44.0,14.0,6.0,17.0,32,0,16.0,25,31.0,4.0,2.0,11.0
2010,2010-11-23,12,1,2010-11-22,2.21,1.78,5,0,True,False,23,1,13.0,23,26.0,9.0,10.0,6.0,30,0,11.0,23,28.0,6.0,7.0,3.0
2010,2010-11-23,27,4,2010-11-22,1.97,1.97,4,1,True,False,26,0,9.0,33,21.0,7.0,11.0,27.0,22,0,7.0,28,29.0,4.0,15.0,18.0
2010,2010-11-24,28,8,2010-11-23,1.44,3.12,5,0,True,False,34,1,4.0,32,25.0,5.0,3.0,11.0,23,0,4.0,31,28.0,3.0,2.0,6.0
2010,2010-11-25,19,15,2010-11-24,1.97,1.97,1,6,False,True,16,0,11.0,37,36.0,8.0,11.0,14.0,28,0,11.0,18,21.0,6.0,4.0,13.0
2010,2010-11-25,3,22,2010-11-24,1.61,2.54,4,2,True,False,19,0,10.0,34,19.0,9.0,3.0,11.0,23,1,8.0,18,17.0,4.0,5.0,20.0
2010,2010-11-25,20,23,2010-11-24,1.99,1.95,1,3,False,True,32,0,8.0,33,19.0,8.0,2.0,9.0,37,1,4.0,30,24.0,3.0,3.0,10.0
2010,2010-11-25,7,16,2010-11-24,1.82,2.14,5,2,True,False,29,2,13.0,31,32.0,8.0,9.0,14.0,32,0,17.0,32,21.0,5.0,9.0,10.0
2010,2010-11-25,5,29,2010-11-24,1.74,2.26,1,2,False,True,30,0,6.0,36,26.0,9.0,5.0,10.0,15,0,6.0,26,20.0,7.0,5.0,18.0
2010,2010-11-25,12,2,2010-11-24,1.77,2.22,2,1,True,False,21,0,4.0,34,16.0,6.0,12.0,14.0,26,0,6.0,31,13.0,1.0,1.0,14.0
2010,2010-11-25,9,25,2010-11-24,2.08,1.87,3,4,False,True,24,0,27.0,29,17.0,7.0,10.0,16.0,38,1,13.0,36,14.0,12.0,6.0,12.0
2010,2010-11-25,30,4,2010-11-24,1.75,2.26,1,2,False,True,19,0,10.0,32,22.0,8.0,12.0,11.0,26,0,6.0,23,18.0,8.0,13.0,16.0
2010,2010-11-25,17,10,2010-11-24,2.2,1.78,5,1,True,False,38,2,8.0,28,18.0,20.0,7.0,13.0,33,1,6.0,33,11.0,7.0,6.0,14.0
2010,2010-11-25,0,1,2010-11-24,2.11,1.85,2,3,False,True,32,1,17.0,29,21.0,11.0,10.0,16.0,38,1,15.0,37,27.0,6.0,5.0,18.0
2010,2010-11-25,31,18,2010-11-24,1.89,2.06,0,1,False,True,30,0,12.0,30,20.0,11.0,7.0,11.0,29,0,10.0,35,12.0,4.0,6.0,17.0
2010,2010-11-25,6,13,2010-11-24,1.85,2.11,5,3,True,False,34,3,17.0,34,10.0,5.0,9.0,18.0,20,1,29.0,22,22.0,2.0,10.0,11.0
2010,2010-11-26,19,5,2010-11-25,1.82,2.14,5,2,True,False,23,0,15.0,24,25.0,3.0,4.0,8.0,34,2,9.0,29,27.0,3.0,5.0,9.0
2010,2010-11-26,21,16,2010-11-25,1.99,1.95,1,4,False,True,27,1,6.0,31,24.0,3.0,9.0,12.0,34,0,12.0,28,22.0,4.0,8.0,8.0
2010,2010-11-26,15,2,2010-11-25,1.53,2.78,2,3,False,True,36,0,6.0,36,18.0,11.0,9.0,17.0,30,0,12.0,34,29.0,4.0,5.0,21.0
